"ID","timeslot","pressure","amps"
"W/2708-008",74,577,31
"W/2708-008",75,574,31
"W/2708-008",76,573,31
"W/2708-008",77,576,30
"W/2708-008",78,575,31
"W/2708-008",79,571,31
"W/2708-008",80,574,31
"W/2708-008",81,574,31
"W/2708-008",82,575,32
"W/2708-008",83,578,31
"W/2708-008",84,574,31
"W/2708-008",85,575,30
"W/2708-008",86,578,30
"W/2708-008",87,579,31
"W/2708-008",88,575,31
"W/2708-008",89,576,31
"W/2708-008",90,574,31
"W/2708-008",91,575,31
"W/2708-008",92,577,31
"W/2708-008",93,576,32
"W/2708-008",94,575,31
"W/2708-008",95,578,31
"W/2708-008",96,575,31
"W/2708-008",97,576,31
"W/2708-008",98,572,31
"W/2708-008",99,574,31
"W/2708-008",100,578,31
"W/2708-008",101,571,31
"W/2708-008",102,578,30
"W/2708-008",103,575,31
"W/2708-008",104,573,30
"W/2708-008",105,574,31
"W/2708-008",106,573,32
"W/2708-008",107,572,31
"W/2708-008",108,574,30
"W/2708-008",109,574,31
"W/2708-008",110,581,31
"W/2708-008",111,576,31
"W/2708-008",112,572,31
"W/2708-008",113,574,30
"W/2708-008",114,577,31
"W/2708-008",115,574,30
"W/2708-008",116,573,32
"W/2708-008",117,577,31
"W/2708-008",118,573,30
"W/2708-008",119,571,32
"W/2708-008",120,571,31
"W/2708-008",121,577,31
"W/2708-008",122,577,31
"W/2708-008",123,575,31
"W/2708-008",124,571,32
"W/2708-008",125,574,31
"W/2708-008",126,574,30
"W/2708-008",127,573,31
"W/2708-008",128,578,31
"W/2708-008",129,572,31
"W/2708-008",130,576,31
"W/2708-008",131,572,31
"W/2708-008",132,579,31
"W/2708-008",133,576,31
"W/2708-008",134,575,31
"W/2708-008",135,579,32
"W/2708-008",136,579,31
"W/2708-008",137,576,32
"W/2708-008",138,579,31
"W/2708-008",139,572,31
"W/2708-008",140,572,31
"W/2708-008",141,577,31
"W/2708-008",142,572,31
"W/2708-008",143,574,31
"W/2708-008",144,576,31
"W/2708-008",145,575,32
"W/2708-008",146,576,31
"W/2708-008",147,575,32
"W/2708-008",148,575,31
"W/2708-008",149,580,31
"W/2708-008",150,575,31
"W/2708-008",151,574,31
"W/2708-008",152,577,31
"W/2708-008",153,573,32
"W/2708-008",154,571,31
"W/2708-008",155,575,31
"W/2708-008",156,574,31
"W/2708-008",157,577,32
"W/2708-008",158,574,30
"W/2708-008",159,576,31
"W/2708-008",160,574,30
"W/2708-008",161,575,31
"W/2708-008",162,576,31
"W/2708-008",163,572,31
"W/2708-008",164,579,30
"W/2708-008",165,576,31
"W/2708-008",166,571,31
"W/2708-008",167,575,31
"W/2708-008",168,576,31
"W/2708-008",169,574,30
"W/2708-008",170,571,31
"W/2708-008",171,576,31
"W/2708-008",172,576,31
"W/2708-008",173,575,32
"W/2708-008",174,572,30
"W/2708-008",175,576,31
"W/2708-008",176,574,30
"W/2708-008",177,576,31
"W/2708-008",178,576,31
"W/2708-008",179,573,31
"W/2708-008",180,570,31
"W/2708-008",181,579,30
"W/2708-008",182,578,31
"W/2708-008",183,579,31
"W/2708-008",184,575,31
"W/2708-008",185,570,32
"W/2708-008",186,580,31
"W/2708-008",187,576,31
"W/2708-008",188,577,31
"W/2708-008",189,573,31
"W/2708-008",190,576,31
"W/2708-008",191,575,31
"W/2708-008",192,570,31
"W/2708-008",193,578,31
"W/2708-008",194,575,31
"W/2708-008",195,580,32
"W/2708-008",196,575,30
"W/2708-008",197,578,30
"W/2708-008",198,580,31
"W/2708-008",199,574,30
"W/2708-008",200,575,30
"W/2708-008",201,574,31
"W/2708-008",202,575,31
"W/2708-008",203,575,31
"W/2708-008",204,574,31
"W/2708-008",205,573,31
"W/2708-008",206,578,31
"W/2708-008",207,579,30
"W/2708-008",208,578,31
"W/2708-008",209,574,32
"W/2708-008",210,578,31
"W/2708-008",211,574,31
"W/2708-008",212,574,30
"W/2708-008",213,574,31
"W/2708-008",214,577,31
"W/2708-008",215,571,31
"W/2708-008",216,575,31
"W/2708-008",217,569,31
"W/2708-008",218,574,31
"W/2708-008",219,576,31
"W/2708-008",220,575,31
"W/2708-008",221,575,31
"W/2708-008",222,581,31
"W/2708-008",223,574,31
"W/2708-008",224,573,30
"W/2708-008",225,574,31
"W/2708-008",226,571,31
"W/2708-008",227,578,31
"W/2708-008",228,579,31
"W/2708-008",229,574,31
"W/2708-008",230,574,31
"W/2708-008",231,576,30
"W/2708-008",232,576,30
"W/2708-008",233,580,30
"W/2708-008",234,575,30
"W/2708-008",235,577,32
"W/2708-008",236,572,31
"W/2708-008",237,576,33
"W/2708-008",238,575,31
"W/2708-008",239,578,33
"W/2708-008",240,575,31
"W/2708-008",241,577,31
"W/2708-008",242,572,31
"W/2708-008",243,572,31
"W/2708-008",244,574,32
"W/2708-008",245,571,31
"W/2708-008",246,578,31
"W/2708-008",247,576,31
"W/2708-008",248,582,31
"W/2708-008",249,576,31
"W/2708-008",250,575,31
"W/2708-008",251,571,31
"W/2708-008",252,575,32
"W/2708-008",253,575,32
"W/2708-008",254,580,32
"W/2708-008",255,582,31
"W/2708-008",256,575,31
"W/2708-008",257,578,31
"W/2708-008",258,575,30
"W/2708-008",259,575,31
"W/2708-008",260,575,30
"W/2708-008",261,575,32
"W/2708-008",262,579,31
"W/2708-008",263,576,31
"W/2708-008",264,572,30
"W/2708-008",265,575,32
"W/2708-008",266,577,31
"W/2708-008",267,575,31
"W/2708-008",268,569,31
"W/2708-008",269,568,31
"W/2708-008",270,573,30
"W/2708-008",271,573,31
"W/2708-008",272,579,31
"W/2708-008",273,572,31
"W/2708-008",274,574,32
"W/2708-008",275,574,30
"W/2708-008",276,575,32
"W/2708-008",277,576,33
"W/2708-008",278,577,31
"W/2708-008",279,576,30
"W/2708-008",280,575,31
"W/2708-008",281,574,31
"W/2708-008",282,577,31
"W/2708-008",283,578,31
"W/2708-008",284,579,31
"W/2708-008",285,574,31
"W/2708-008",286,577,31
"W/2708-008",287,571,32
"W/2708-008",288,577,31
"W/2708-008",289,574,31
"W/2708-008",290,572,31
"W/2708-008",291,576,31
"W/2708-008",292,575,32
"W/2708-008",293,578,31
"W/2708-008",294,571,31
"W/2708-008",295,578,31
"W/2708-008",296,571,31
"W/2708-008",297,575,31
"W/2708-008",298,575,31
"W/2708-008",299,578,31
"W/2708-008",300,575,31
"W/2708-008",301,573,31
"W/2708-008",302,574,30
"W/2708-008",303,576,31
"W/2708-008",304,573,30
"W/2708-008",305,573,31
"W/2708-008",306,577,32
"W/2708-008",307,573,31
"W/2708-008",308,572,30
"W/2708-008",309,577,32
"W/2708-008",310,578,30
"W/2708-008",311,577,31
"W/2708-008",312,575,32
"W/2708-008",313,575,31
"W/2708-008",314,577,31
"W/2708-008",315,577,31
"W/2708-008",316,568,31
"W/2708-008",317,574,31
"W/2708-008",318,577,30
"W/2708-008",319,576,31
"W/2708-008",320,574,31
"W/2708-008",321,574,31
"W/2708-008",322,576,31
"W/2708-008",323,576,31
"W/2708-008",324,572,31
"W/2708-008",325,575,31
"W/2708-008",326,574,31
"W/2708-008",327,582,31
"W/2708-008",328,574,31
"W/2708-008",329,575,31
"W/2708-008",330,571,31
"W/2708-008",331,577,31
"W/2708-008",332,576,32
"W/2708-008",333,579,32
"W/2708-008",334,573,30
"W/2708-008",335,581,31
"W/2708-008",336,576,31
"W/2708-008",337,575,31
"W/2708-008",338,576,32
"W/2708-008",339,572,31
"W/2708-008",340,574,30
"W/2708-008",341,578,30
"W/2708-008",342,570,31
"W/2708-008",343,574,32
"W/2708-008",344,571,31
"W/2708-008",345,577,30
"W/2708-008",346,572,30
"W/2708-008",347,578,31
"W/2708-008",348,576,30
"W/2708-008",349,576,31
"W/2708-008",350,574,32
"W/7220-203",1,572,31
"W/7220-203",2,574,31
"W/7220-203",3,574,32
"W/7220-203",4,573,30
"W/7220-203",5,570,31
"W/7220-203",6,577,31
"W/7220-203",7,576,31
"W/7220-203",8,574,31
"W/7220-203",9,577,31
"W/7220-203",10,578,31
"W/7220-203",11,571,32
"W/7220-203",12,581,31
"W/7220-203",13,575,31
"W/7220-203",14,576,31
"W/7220-203",15,573,31
"W/7220-203",16,575,31
"W/7220-203",17,579,31
"W/7220-203",18,573,31
"W/7220-203",19,575,31
"W/7220-203",20,574,31
"W/7220-203",21,571,32
"W/7220-203",22,576,31
"W/7220-203",23,575,32
"W/7220-203",24,575,31
"W/7220-203",25,573,31
"W/7220-203",26,575,30
"W/7220-203",27,575,31
"W/7220-203",28,575,32
"W/7220-203",29,571,30
"W/7220-203",30,574,31
"W/7220-203",31,577,31
"W/7220-203",32,575,31
"W/7220-203",33,579,32
"W/7220-203",34,572,31
"W/7220-203",35,576,31
"W/7220-203",36,572,31
"W/7220-203",37,576,31
"W/7220-203",38,574,31
"W/7220-203",39,576,31
"W/7220-203",40,572,31
"W/7220-203",41,575,32
"W/7220-203",42,574,31
"W/7220-203",43,577,32
"W/7220-203",44,573,30
"W/7220-203",45,574,31
"W/7220-203",46,574,31
"W/7220-203",47,572,31
"W/7220-203",48,576,31
"W/7220-203",49,578,30
"W/7220-203",50,576,31
"W/7220-203",51,574,31
"W/7220-203",52,574,32
"W/7220-203",53,576,31
"W/7220-203",54,575,31
"W/7220-203",55,572,31
"W/7220-203",56,575,31
"W/7220-203",57,577,31
"W/7220-203",58,571,31
"W/7220-203",59,573,30
"W/7220-203",60,575,31
"W/7220-203",61,571,30
"W/7220-203",62,580,31
"W/7220-203",63,575,31
"W/7220-203",64,571,30
"W/7220-203",65,573,30
"W/7220-203",66,578,31
"W/7220-203",67,578,31
"W/7220-203",68,573,31
"W/7220-203",69,579,31
"W/7220-203",70,574,32
"W/7220-203",71,572,31
"W/7220-203",72,574,31
"W/7220-203",73,573,31
"W/7220-203",74,573,31
"W/7220-203",75,577,32
"W/7220-203",76,575,31
"W/7220-203",77,575,31
"W/7220-203",78,575,31
"W/7220-203",79,575,31
"W/7220-203",80,574,31
"W/7220-203",81,581,31
"W/7220-203",82,573,31
"W/7220-203",83,574,32
"W/7220-203",84,571,30
"W/7220-203",85,577,30
"W/7220-203",86,578,31
"W/7220-203",87,577,32
"W/7220-203",88,575,30
"W/7220-203",89,575,31
"W/7220-203",90,578,30
"W/7220-203",91,570,31
"W/7220-203",92,574,31
"W/7220-203",93,577,31
"W/7220-203",94,575,32
"W/7220-203",95,575,32
"W/7220-203",96,576,31
"W/7220-203",97,577,31
"W/7220-203",98,573,32
"W/7220-203",99,577,31
"W/7220-203",100,574,31
"W/7220-203",101,578,32
"W/7220-203",102,577,31
"W/7220-203",103,576,30
"W/7220-203",104,575,31
"W/7220-203",105,574,32
"W/7220-203",106,574,32
"W/7220-203",107,570,31
"W/7220-203",108,579,30
"W/7220-203",109,574,31
"W/7220-203",110,574,31
"W/7220-203",111,575,31
"W/7220-203",112,577,31
"W/7220-203",113,576,31
"W/7220-203",114,574,31
"W/7220-203",115,578,31
"W/7220-203",116,575,30
"W/7220-203",117,573,31
"W/7220-203",118,578,31
"W/7220-203",119,574,31
"W/7220-203",120,573,31
"W/7220-203",121,574,31
"W/7220-203",122,574,31
"W/7220-203",123,576,31
"W/7220-203",124,574,31
"W/7220-203",125,575,31
"W/7220-203",126,573,31
"W/7220-203",127,573,30
"W/7220-203",128,575,32
"W/7220-203",129,575,31
"W/7220-203",130,574,32
"W/7220-203",131,575,31
"W/7220-203",132,574,31
"W/7220-203",133,575,31
"W/7220-203",134,577,31
"W/7220-203",135,577,31
"W/7220-203",136,574,31
"W/7220-203",137,571,31
"W/7220-203",138,572,32
"W/7220-203",139,579,31
"W/7220-203",140,575,30
"W/7220-203",141,574,31
"W/7220-203",142,576,31
"W/7220-203",143,575,30
"W/7220-203",144,571,31
"W/7220-203",145,575,31
"W/7220-203",146,579,30
"W/7220-203",147,581,31
"W/7220-203",148,572,31
"W/7220-203",149,574,31
"W/7220-203",150,575,31
"W/7220-203",151,576,31
"W/7220-203",152,573,31
"W/7220-203",153,576,32
"W/7220-203",154,576,32
"W/7220-203",155,577,31
"W/7220-203",156,579,31
"W/7220-203",157,577,31
"W/7220-203",158,573,31
"W/7220-203",159,570,31
"W/7220-203",160,577,31
"W/7220-203",161,575,31
"W/7220-203",162,573,32
"W/7220-203",163,576,31
"W/7220-203",164,576,31
"W/7220-203",165,573,31
"W/7220-203",166,573,31
"W/7220-203",167,575,32
"W/7220-203",168,577,30
"W/7220-203",169,573,32
"W/7220-203",170,576,31
"W/7220-203",171,579,31
"W/7220-203",172,572,30
"W/7220-203",173,575,31
"W/7220-203",174,578,31
"W/7220-203",175,576,31
"W/7220-203",176,578,31
"W/7220-203",177,573,31
"W/7220-203",178,576,31
"W/7220-203",179,575,31
"W/7220-203",180,572,30
"W/7220-203",181,570,31
"W/7220-203",182,577,31
"W/7220-203",183,576,31
"W/7220-203",184,570,30
"W/7220-203",185,575,30
"W/7220-203",186,572,31
"W/7220-203",187,573,31
"W/7220-203",188,577,31
"W/7220-203",189,577,31
"W/7220-203",190,579,31
"W/7220-203",191,575,31
"W/7220-203",192,573,31
"W/7220-203",193,579,31
"W/7220-203",194,575,31
"W/7220-203",195,576,32
"W/7220-203",196,577,31
"W/7220-203",197,572,31
"W/7220-203",198,576,31
"W/7220-203",199,573,31
"W/7220-203",200,574,32
"W/7220-203",201,573,31
"W/7220-203",202,572,31
"W/7220-203",203,577,31
"W/7220-203",204,572,30
"W/7220-203",205,572,31
"W/7220-203",206,580,30
"W/7220-203",207,575,31
"W/7220-203",208,576,32
"W/7220-203",209,578,30
"W/7220-203",210,573,31
"W/7220-203",211,577,31
"W/7220-203",212,576,30
"W/7220-203",213,576,31
"W/7220-203",214,576,32
"W/7220-203",215,575,31
"W/7220-203",216,575,31
"W/7220-203",217,577,31
"W/7220-203",218,575,31
"W/7220-203",219,572,31
"W/7220-203",220,583,32
"W/7220-203",221,579,32
"W/7220-203",222,575,31
"W/7220-203",223,576,31
"W/7220-203",224,575,31
"W/7220-203",225,576,32
"W/7220-203",226,571,31
"W/7220-203",227,578,31
"W/7220-203",228,572,31
"W/7220-203",229,576,31
"W/7220-203",230,578,31
"W/7220-203",231,574,31
"W/7220-203",232,576,31
"W/7220-203",233,570,31
"W/7220-203",234,572,32
"W/7220-203",235,576,31
"W/7220-203",236,575,31
"W/7220-203",237,574,33
"W/7220-203",238,575,31
"W/7220-203",239,568,30
"W/7220-203",240,575,31
"W/7220-203",241,574,31
"W/7220-203",242,576,32
"W/7220-203",243,574,31
"W/7220-203",244,578,31
"W/7220-203",245,576,30
"W/7220-203",246,574,30
"W/7220-203",247,576,32
"W/7220-203",248,575,30
"W/7220-203",249,571,31
"W/7220-203",250,576,31
"W/7220-203",251,573,31
"W/7220-203",252,573,31
"W/7220-203",253,572,31
"W/7220-203",254,576,31
"W/7220-203",255,575,31
"W/7220-203",256,569,32
"W/7220-203",257,577,31
"W/7220-203",258,573,31
"W/7220-203",259,575,31
"W/7220-203",260,574,31
"W/7220-203",261,571,32
"W/7220-203",262,571,31
"W/7220-203",263,574,31
"W/7220-203",264,569,31
"W/7220-203",265,573,31
"W/7220-203",266,576,31
"W/7220-203",267,574,31
"W/7220-203",268,572,31
"W/7220-203",269,577,30
"W/7220-203",270,581,31
"W/7220-203",271,576,31
"W/7220-203",272,576,31
"W/7220-203",273,577,31
"W/7220-203",274,575,31
"W/7220-203",275,577,31
"W/7220-203",276,575,30
"W/7220-203",277,574,32
"W/7220-203",278,574,31
"W/7220-203",279,575,32
"W/7220-203",280,575,31
"W/7220-203",281,581,31
"W/7220-203",282,572,31
"W/7220-203",283,574,31
"W/7220-203",284,578,32
"W/7220-203",285,573,31
"W/7220-203",286,580,31
"W/7220-203",287,577,31
"W/7220-203",288,571,31
"W/7220-203",289,573,31
"W/7220-203",290,574,31
"W/7220-203",291,576,31
"W/7220-203",292,580,31
"W/7220-203",293,578,31
"W/7220-203",294,574,31
"W/7220-203",295,574,30
"W/7220-203",296,576,31
"W/7220-203",297,572,32
"W/7220-203",298,574,31
"W/7220-203",299,574,31
"W/7220-203",300,578,31
"W/7220-203",301,572,31
"W/7220-203",302,575,32
"W/7220-203",303,568,30
"W/7220-203",304,577,31
"W/7220-203",305,575,31
"W/7220-203",306,575,31
"W/7220-203",307,572,31
"W/7220-203",308,575,31
"W/7220-203",309,578,31
"W/7220-203",310,573,31
"W/7220-203",311,578,32
"W/7220-203",312,580,32
"W/7220-203",313,577,31
"W/7220-203",314,570,31
"W/7220-203",315,574,31
"W/7220-203",316,574,31
"W/7220-203",317,574,31
"W/7220-203",318,571,31
"W/7220-203",319,575,31
"W/7220-203",320,574,32
"W/7220-203",321,573,31
"W/7220-203",322,570,32
"W/7220-203",323,573,30
"W/7220-203",324,575,32
"W/7220-203",325,573,31
"W/7220-203",326,576,31
"W/7220-203",327,577,31
"W/7220-203",328,571,32
"W/7220-203",329,579,31
"W/7220-203",330,573,32
"W/7220-203",331,577,31
"W/7220-203",332,574,30
"W/7220-203",333,570,31
"W/7220-203",334,572,32
"W/7220-203",335,575,31
"W/7220-203",336,574,31
"W/7220-203",337,580,32
"W/7220-203",338,573,31
"W/7220-203",339,568,32
"W/7220-203",340,573,31
"W/7220-203",341,577,31
"W/7220-203",342,576,32
"W/7220-203",343,575,31
"W/7220-203",344,572,31
"W/7220-203",345,574,31
"W/7220-203",346,574,31
"W/7220-203",347,576,31
"W/7220-203",348,580,31
"W/7220-203",349,575,31
"W/7220-203",350,575,31
"W/6899-239",1,575,31
"W/6899-239",2,575,32
"W/6899-239",3,579,31
"W/6899-239",4,573,31
"W/6899-239",5,570,31
"W/6899-239",6,575,31
"W/6899-239",7,575,31
"W/6899-239",8,580,30
"W/6899-239",9,575,31
"W/6899-239",10,576,31
"W/6899-239",11,578,32
"W/6899-239",12,573,31
"W/6899-239",13,574,31
"W/6899-239",14,579,30
"W/6899-239",15,577,31
"W/6899-239",16,572,31
"W/6899-239",17,577,32
"W/6899-239",18,574,30
"W/6899-239",19,574,31
"W/6899-239",20,575,31
"W/6899-239",21,573,31
"W/6899-239",22,574,31
"W/6899-239",23,572,31
"W/6899-239",24,576,30
"W/6899-239",25,569,31
"W/6899-239",26,576,31
"W/6899-239",27,573,31
"W/6899-239",28,577,31
"W/6899-239",29,575,31
"W/6899-239",30,575,31
"W/6899-239",31,576,30
"W/6899-239",32,574,31
"W/6899-239",33,579,31
"W/6899-239",34,575,29
"W/6899-239",35,569,32
"W/6899-239",36,574,31
"W/6899-239",37,573,31
"W/6899-239",38,573,32
"W/6899-239",39,572,32
"W/6899-239",40,574,31
"W/6899-239",41,574,31
"W/6899-239",42,576,30
"W/6899-239",43,580,31
"W/6899-239",44,577,30
"W/6899-239",45,574,32
"W/6899-239",46,579,31
"W/6899-239",47,574,31
"W/6899-239",48,573,31
"W/6899-239",49,575,31
"W/6899-239",50,576,30
"W/6899-239",51,573,31
"W/6899-239",52,575,30
"W/6899-239",53,579,32
"W/6899-239",54,575,31
"W/6899-239",55,577,31
"W/6899-239",56,582,32
"W/6899-239",57,572,31
"W/6899-239",58,573,31
"W/6899-239",59,577,31
"W/6899-239",60,575,31
"W/6899-239",61,573,32
"W/6899-239",62,575,31
"W/6899-239",63,577,32
"W/6899-239",64,577,31
"W/6899-239",65,574,32
"W/6899-239",66,574,32
"W/6899-239",67,572,31
"W/6899-239",68,573,31
"W/6899-239",69,575,31
"W/6899-239",70,573,31
"W/6899-239",71,578,31
"W/6899-239",72,576,31
"W/6899-239",73,578,30
"W/6899-239",74,578,31
"W/6899-239",75,572,31
"W/6899-239",76,571,31
"W/6899-239",77,570,31
"W/6899-239",78,577,31
"W/6899-239",79,572,31
"W/6899-239",80,577,31
"W/6899-239",81,576,31
"W/6899-239",82,575,30
"W/6899-239",83,575,31
"W/6899-239",84,573,31
"W/6899-239",85,577,32
"W/6899-239",86,570,31
"W/6899-239",87,576,31
"W/6899-239",88,576,31
"W/6899-239",89,579,31
"W/6899-239",90,577,31
"W/6899-239",91,575,32
"W/6899-239",92,573,31
"W/6899-239",93,575,30
"W/6899-239",94,577,32
"W/6899-239",95,579,31
"W/6899-239",96,577,31
"W/6899-239",97,575,31
"W/6899-239",98,577,31
"W/6899-239",99,576,31
"W/6899-239",100,579,32
"W/6899-239",101,572,31
"W/6899-239",102,577,31
"W/6899-239",103,576,30
"W/6899-239",104,569,31
"W/6899-239",105,573,31
"W/6899-239",106,572,31
"W/6899-239",107,573,30
"W/6899-239",108,575,31
"W/6899-239",109,575,31
"W/6899-239",110,573,31
"W/6899-239",111,576,32
"W/6899-239",112,571,31
"W/6899-239",113,577,31
"W/6899-239",114,574,30
"W/6899-239",115,572,30
"W/6899-239",116,577,30
"W/6899-239",117,571,30
"W/6899-239",118,574,31
"W/6899-239",119,572,31
"W/6899-239",120,578,31
"W/6899-239",121,572,31
"W/6899-239",122,574,31
"W/6899-239",123,575,31
"W/6899-239",124,574,31
"W/6899-239",125,578,32
"W/6899-239",126,575,32
"W/6899-239",127,572,32
"W/6899-239",128,571,31
"W/6899-239",129,578,32
"W/6899-239",130,577,31
"W/6899-239",131,575,31
"W/6899-239",132,577,31
"W/6899-239",133,571,31
"W/6899-239",134,575,31
"W/6899-239",135,575,30
"W/6899-239",136,578,31
"W/6899-239",137,578,32
"W/6899-239",138,576,30
"W/6899-239",139,575,31
"W/6899-239",140,575,31
"W/6899-239",141,578,31
"W/6899-239",142,577,31
"W/6899-239",143,578,30
"W/6899-239",144,574,30
"W/6899-239",145,572,31
"W/6899-239",146,575,32
"W/6899-239",147,576,31
"W/6899-239",148,574,32
"W/6899-239",149,577,31
"W/6899-239",150,576,32
"W/6899-239",151,578,31
"W/6899-239",152,572,31
"W/6899-239",153,574,31
"W/6899-239",154,576,31
"W/6899-239",155,574,31
"W/6899-239",156,580,30
"W/6899-239",157,575,31
"W/6899-239",158,571,31
"W/6899-239",159,577,31
"W/6899-239",160,581,31
"W/6899-239",161,573,31
"W/6899-239",162,576,31
"W/6899-239",163,573,31
"W/6899-239",164,576,30
"W/6899-239",165,576,31
"W/6899-239",166,570,31
"W/6899-239",167,578,31
"W/6899-239",168,575,31
"W/6899-239",169,574,31
"W/6899-239",170,574,31
"W/6899-239",171,574,32
"W/6899-239",172,575,31
"W/6899-239",173,574,31
"W/6899-239",174,575,31
"W/6899-239",175,580,30
"W/6899-239",176,575,30
"W/6899-239",177,576,31
"W/6899-239",178,575,31
"W/6899-239",179,577,31
"W/6899-239",180,574,31
"W/6899-239",181,579,32
"W/6899-239",182,576,31
"W/6899-239",183,577,31
"W/6899-239",184,577,31
"W/6899-239",185,574,31
"W/6899-239",186,574,31
"W/6899-239",187,572,31
"W/6899-239",188,576,30
"W/6899-239",189,578,31
"W/6899-239",190,575,31
"W/6899-239",191,574,31
"W/6899-239",192,570,31
"W/6899-239",193,572,31
"W/6899-239",194,573,31
"W/6899-239",195,572,31
"W/6899-239",196,584,30
"W/6899-239",197,577,31
"W/6899-239",198,578,31
"W/6899-239",199,577,31
"W/6899-239",200,577,30
"W/6899-239",201,577,30
"W/6899-239",202,578,30
"W/6899-239",203,574,31
"W/6899-239",204,573,31
"W/6899-239",205,574,30
"W/6899-239",206,576,31
"W/6899-239",207,582,30
"W/6899-239",208,569,30
"W/6899-239",209,576,30
"W/6899-239",210,575,31
"W/6899-239",211,576,31
"W/6899-239",212,576,31
"W/6899-239",213,574,32
"W/6899-239",214,574,31
"W/6899-239",215,576,30
"W/6899-239",216,573,32
"W/6899-239",217,571,31
"W/6899-239",218,571,31
"W/6899-239",219,573,31
"W/6899-239",220,578,31
"W/6899-239",221,574,32
"W/6899-239",222,577,32
"W/6899-239",223,573,31
"W/6899-239",224,574,31
"W/6899-239",225,573,31
"W/6899-239",226,572,31
"W/6899-239",227,578,31
"W/6899-239",228,575,31
"W/6899-239",229,571,31
"W/6899-239",230,579,32
"W/6899-239",231,571,31
"W/6899-239",232,571,31
"W/6899-239",233,573,32
"W/6899-239",234,574,31
"W/6899-239",235,574,31
"W/6899-239",236,579,32
"W/6899-239",237,577,31
"W/6899-239",238,576,31
"W/6899-239",239,579,30
"W/6899-239",240,576,31
"W/6899-239",241,576,31
"W/6899-239",242,573,30
"W/6899-239",243,572,32
"W/6899-239",244,569,31
"W/6899-239",245,577,31
"W/6899-239",246,568,31
"W/6899-239",247,574,31
"W/6899-239",248,577,31
"W/6899-239",249,579,30
"W/6899-239",250,576,31
"W/6899-239",251,572,30
"W/6899-239",252,577,31
"W/6899-239",253,574,31
"W/6899-239",254,573,30
"W/6899-239",255,574,31
"W/6899-239",256,573,32
"W/6899-239",257,572,31
"W/6899-239",258,576,31
"W/6899-239",259,574,31
"W/6899-239",260,574,31
"W/6899-239",261,574,31
"W/6899-239",262,573,31
"W/6899-239",263,576,31
"W/6899-239",264,577,32
"W/6899-239",265,573,32
"W/6899-239",266,574,31
"W/6899-239",267,575,31
"W/6899-239",268,575,31
"W/6899-239",269,573,31
"W/6899-239",270,570,31
"W/6899-239",271,573,31
"W/6899-239",272,571,31
"W/6899-239",273,575,31
"W/6899-239",274,577,30
"W/6899-239",275,577,31
"W/6899-239",276,575,31
"W/6899-239",277,578,31
"W/6899-239",278,578,31
"W/6899-239",279,578,31
"W/6899-239",280,578,31
"W/6899-239",281,574,31
"W/6899-239",282,575,31
"W/6899-239",283,574,31
"W/6899-239",284,574,32
"W/6899-239",285,579,30
"W/6899-239",286,571,31
"W/6899-239",287,572,31
"W/6899-239",288,576,30
"W/6899-239",289,574,32
"W/6899-239",290,580,30
"W/6899-239",291,576,32
"W/6899-239",292,577,30
"W/6899-239",293,574,31
"W/6899-239",294,572,31
"W/6899-239",295,572,31
"W/6899-239",296,574,31
"W/6899-239",297,571,31
"W/6899-239",298,579,32
"W/6899-239",299,576,31
"W/6899-239",300,575,31
"W/6899-239",301,574,32
"W/6899-239",302,575,31
"W/6899-239",303,574,31
"W/6899-239",304,573,31
"W/6899-239",305,577,31
"W/6899-239",306,576,31
"W/6899-239",307,579,31
"W/6899-239",308,574,30
"W/6899-239",309,573,31
"W/6899-239",310,575,31
"W/6899-239",311,576,31
"W/6899-239",312,569,31
"W/6899-239",313,576,31
"W/6899-239",314,576,31
"W/6899-239",315,569,32
"W/6899-239",316,579,31
"W/6899-239",317,572,31
"W/6899-239",318,575,31
"W/6899-239",319,578,31
"W/6899-239",320,574,31
"W/6899-239",321,574,31
"W/6899-239",322,574,31
"W/6899-239",323,574,31
"W/6899-239",324,573,31
"W/6899-239",325,575,31
"W/6899-239",326,578,31
"W/6899-239",327,575,30
"W/6899-239",328,576,31
"W/6899-239",329,574,31
"W/6899-239",330,576,31
"W/6899-239",331,575,31
"W/6899-239",332,580,32
"W/6899-239",333,579,31
"W/6899-239",334,576,31
"W/6899-239",335,576,32
"W/6899-239",336,574,31
"W/6899-239",337,572,31
"W/6899-239",338,571,30
"W/6899-239",339,576,32
"W/6899-239",340,572,31
"W/6899-239",341,571,31
"W/6899-239",342,578,31
"W/6899-239",343,571,30
"W/6899-239",344,573,30
"W/6899-239",345,575,32
"W/6899-239",346,575,31
"W/6899-239",347,577,31
"W/6899-239",348,574,31
"W/6899-239",349,575,31
"W/6899-239",350,575,31
"W/3551-288",1,574,30
"W/3551-288",2,571,31
"W/3551-288",3,576,31
"W/3551-288",4,577,30
"W/3551-288",5,571,30
"W/3551-288",6,575,31
"W/3551-288",7,576,31
"W/3551-288",8,579,30
"W/3551-288",9,574,31
"W/3551-288",10,582,30
"W/3551-288",11,570,31
"W/3551-288",12,578,31
"W/3551-288",13,576,30
"W/3551-288",14,574,31
"W/3551-288",15,576,31
"W/3551-288",16,576,32
"W/3551-288",17,573,31
"W/3551-288",18,573,32
"W/3551-288",19,577,31
"W/3551-288",20,575,31
"W/3551-288",21,574,31
